Seconds,Nanoseconds,Temp_C,Power_W,Throttled_Hex,RSS_KB,CPU_MHz,Reconnect_Count
1783805977,717792630,37.3,2.03,0x0,9008,1500,0
1783805982,758119428,37.8,2.03,0x0,9008,1500,0
1783805987,798400355,37.8,2.04,0x0,9008,1500,0
1783805992,838685467,37.8,2.02,0x0,9008,1500,0
1783805997,879133189,37.8,2.05,0x0,9008,1500,0
1783806002,919629670,37.8,2.05,0x0,9008,1500,0
1783806007,959923874,38.4,2.05,0x0,9008,1500,0
1783806013,327243,37.8,2.13,0x0,9008,1500,0
1783806018,40682890,36.7,2.05,0x0,9008,1500,0
1783806023,81047444,37.8,2.07,0x0,9008,1500,0
1783806028,121552386,37.8,2.04,0x0,9008,1500,0
1783806033,161922698,37.3,2.02,0x0,9008,1500,0
1783806038,202185769,37.8,2.06,0x0,9008,1500,0
1783806043,242648951,37.8,2.05,0x0,9008,1500,0
1783806048,283183058,37.8,2.27,0x0,9008,1500,0
1783806053,323499758,37.3,2.06,0x0,9008,1500,0
1783806058,363767235,37.8,2.05,0x0,9008,1500,0
1783806063,404050359,37.8,2.07,0x0,9008,1500,0
1783806068,444503817,38.4,2.04,0x0,9008,1500,0
1783806073,485009052,37.3,2.05,0x0,9008,1500,0
1783806078,525323083,37.8,2.06,0x0,9008,1500,0
1783806083,565654132,37.3,2.02,0x0,9008,1500,0
1783806088,605916014,38.4,2.06,0x0,9008,1500,0
1783806093,646234210,37.8,2.05,0x0,9008,1500,0
1783806098,686468758,37.3,2.06,0x0,9008,1500,0
1783806103,727170213,37.8,2.04,0x0,9008,1500,0
1783806108,767572667,38.9,2.04,0x0,9008,1500,0
1783806113,807939084,37.8,2.07,0x0,9008,1500,0
1783806118,848193075,37.3,2.06,0x0,9008,1500,0
1783806123,888547177,37.8,2.06,0x0,9008,1500,0
1783806128,928835741,38.4,2.05,0x0,9008,1500,0
1783806133,969095732,38.4,2.07,0x0,9008,1500,0
1783806139,9427976,37.8,2.04,0x0,9008,1500,0
1783806144,49946281,37.3,2.05,0x0,9008,1500,0
1783806149,90320657,38.9,2.05,0x0,9008,1500,0
1783806154,130579303,38.9,2.06,0x0,9008,1500,0
1783806159,170965466,38.9,2.03,0x0,9008,1500,0
1783806164,211289042,37.3,2.06,0x0,9008,1500,0
1783806169,251708652,37.3,2.06,0x0,9008,1500,0
1783806174,292054656,38.9,2.07,0x0,9008,1500,0
1783806179,332477491,37.8,2.05,0x0,9008,1500,0
1783806184,373001617,37.8,2.05,0x0,9008,1500,0
1783806189,413361511,37.8,2.03,0x0,9008,1500,0
1783806194,453690795,37.3,2.07,0x0,9008,1500,0
1783806199,494180646,37.3,2.06,0x0,9008,1500,0
1783806204,534477063,38.4,2.09,0x0,9008,1500,0
1783806209,574801127,37.8,2.05,0x0,9008,1500,0
1783806214,615102379,37.8,2.10,0x0,9008,1500,0
1783806219,655550181,37.3,2.06,0x0,9008,1500,0
1783806224,695751165,38.4,2.06,0x0,9008,1500,0
1783806229,735969246,37.8,2.08,0x0,9008,1500,0
1783806234,776469508,37.3,2.05,0x0,9008,1500,0
1783806239,816787157,37.3,2.05,0x0,9008,1500,0
1783806244,857078816,38.9,2.23,0x0,9008,1500,0
1783806249,897566720,37.3,2.34,0x0,9008,1500,0
1783806254,938069100,37.8,2.76,0x0,9008,1500,0
1783806259,978509683,38.9,2.04,0x0,9008,1500,0
1783806265,19001340,37.8,2.07,0x0,9008,1500,0
1783806270,59402875,37.8,2.06,0x0,9008,1500,0
1783806275,99771712,37.8,2.08,0x0,9008,1500,0
1783806280,140088800,36.7,2.09,0x0,9008,1500,0
1783806285,180399899,37.3,2.06,0x0,9008,1500,0
1783806290,220810064,37.8,2.06,0x0,9008,1500,0
1783806295,261191229,37.8,2.06,0x0,9008,1500,0
1783806300,301491548,38.4,2.06,0x0,9008,1500,0
1783806305,341841814,37.8,2.05,0x0,9008,1500,0
1783806310,382131445,37.8,2.07,0x0,9008,1500,0
1783806315,422510974,37.3,2.08,0x0,9008,1500,0
1783806320,462886223,37.3,2.08,0x0,9008,1500,0
1783806325,503242921,36.7,2.06,0x0,9008,1500,0
1783806330,543725843,37.8,2.04,0x0,9008,1500,0
1783806335,584091025,38.4,2.10,0x0,9008,1500,0
1783806340,624444039,37.8,2.06,0x0,9008,1500,0
1783806345,664907497,37.8,2.07,0x0,9008,1500,0
1783806350,705344982,38.9,2.74,0x0,9008,1500,0
1783806355,745738629,38.4,2.06,0x0,9008,1500,0
1783806360,786093777,38.4,2.08,0x0,9008,1500,0
1783806365,826356896,37.3,2.28,0x0,9008,1500,0
1783806370,866699411,37.3,2.08,0x0,9008,1500,0
1783806375,907068126,37.3,2.08,0x0,9008,1500,0
1783806380,947384901,37.8,2.07,0x0,9008,1500,0
1783806385,987642223,38.9,2.26,0x0,9008,1500,0
1783806391,27935078,37.8,2.06,0x0,9008,1500,0
1783806396,68236492,37.3,2.05,0x0,9008,1500,0
1783806401,108560060,37.3,2.06,0x0,9008,1500,0
1783806406,148854792,38.4,2.03,0x0,9008,1500,0
1783806411,189095103,37.3,2.04,0x0,9008,1500,0
1783806416,229485157,37.3,2.04,0x0,9008,1500,0
1783806421,269789952,37.8,2.06,0x0,9008,1500,0
1783806426,310206062,37.8,2.06,0x0,9008,1500,0
1783806431,350435670,38.4,2.06,0x0,9008,1500,0
1783806436,390668182,37.8,2.09,0x0,9008,1500,0
1783806441,431060398,37.8,2.05,0x0,9008,1500,0
1783806446,471439054,37.3,2.09,0x0,9008,1500,0
1783806451,511731254,37.3,2.07,0x0,9008,1500,0
1783806456,551970760,37.8,2.05,0x0,9008,1500,0
1783806461,592194229,38.4,2.10,0x0,9008,1500,0
1783806466,632404297,38.4,2.09,0x0,9008,1500,0
1783806471,672761707,37.3,2.09,0x0,9008,1500,0
1783806476,713273690,37.8,2.09,0x0,9008,1500,0
1783806481,753746260,37.3,2.06,0x0,9008,1500,0
1783806486,794179868,37.3,2.11,0x0,9008,1500,0
1783806491,838584853,38.9,2.03,0x0,9008,1500,0
1783806496,882999727,36.7,2.08,0x0,9008,1500,0
1783806501,923411796,37.3,2.08,0x0,9008,1500,0
1783806506,963741920,37.3,2.09,0x0,9008,1500,0
1783806512,4084086,37.3,2.09,0x0,9008,1500,0
1783806517,44394769,37.3,2.08,0x0,9008,1500,0
1783806522,84732381,38.4,2.08,0x0,9008,1500,0
1783806527,125038581,37.8,2.09,0x0,9008,1500,0
1783806532,165430930,38.4,2.09,0x0,9008,1500,0
1783806537,205927752,37.3,2.10,0x0,9008,1500,0
1783806542,246410578,37.3,2.05,0x0,9008,1500,0
1783806547,286832548,37.3,2.07,0x0,9008,1500,0
1783806552,327382776,36.7,2.09,0x0,9008,1500,0
1783806557,367628211,37.8,2.06,0x0,9008,1500,0
1783806562,407872742,37.8,2.09,0x0,9008,1500,0
1783806567,448228653,37.3,2.08,0x0,9008,1500,0
1783806572,492459562,37.3,2.04,0x0,9008,1500,0
1783806577,532810065,38.9,2.05,0x0,9008,1500,0
1783806582,573295627,37.8,2.26,0x0,9008,1500,0
1783806587,613605893,38.4,2.07,0x0,9008,1500,0
1783806592,653945702,37.3,2.06,0x0,9008,1500,0
1783806597,694322547,36.7,2.05,0x0,9008,1500,0
1783806602,734606051,37.3,2.04,0x0,9008,1500,0
1783806607,774922833,37.3,2.06,0x0,9008,1500,0
1783806612,815243236,37.3,2.06,0x0,9008,1500,0
1783806617,855502291,37.8,2.08,0x0,9008,1500,0
1783806622,895892412,37.3,2.07,0x0,9008,1500,0
1783806627,936160319,37.8,2.06,0x0,9008,1500,0
1783806632,976411279,37.3,2.07,0x0,9008,1500,0
1783806638,16698080,37.3,2.02,0x0,9008,1500,0
1783806643,60902791,37.3,2.04,0x0,9008,1500,0
1783806648,105125107,37.8,2.09,0x0,9008,1500,0
1783806653,145282780,37.8,2.05,0x0,9008,1500,0
1783806658,185503522,38.9,2.05,0x0,9008,1500,0
1783806663,225968303,37.3,2.09,0x0,9008,1500,0
1783806668,266140294,38.9,2.06,0x0,9008,1500,0
1783806673,306392905,37.8,2.04,0x0,9008,1500,0
1783806678,346641224,38.4,2.05,0x0,9008,1500,0
1783806683,386948317,37.8,2.06,0x0,9008,1500,0
1783806688,427096384,37.3,2.07,0x0,9008,1500,0
1783806693,467260934,37.3,2.09,0x0,9008,1500,0
1783806698,608380325,37.8,2.06,0x0,9008,1500,0
1783806703,648631017,37.8,2.04,0x0,9008,1500,0
1783806708,789536108,37.3,2.29,0x0,9008,1500,0
1783806713,829909302,37.8,2.06,0x0,9008,1500,0
1783806718,970322402,37.8,2.06,0x0,9008,1500,0
1783806724,10648131,37.8,2.05,0x0,9008,1500,0
1783806729,151384830,37.3,2.05,0x0,9008,1500,0
1783806734,191733419,37.3,2.08,0x0,9008,1500,0
1783806739,332282067,37.8,2.07,0x0,9008,1500,0
1783806744,372758448,37.8,2.04,0x0,9008,1500,0
1783806749,513374680,37.8,2.06,0x0,9008,1500,0
1783806754,553795166,37.3,2.07,0x0,9008,1500,0
1783806759,594367008,37.3,2.07,0x0,9008,1500,0
1783806764,634743431,37.8,2.09,0x0,9008,1500,0
1783806769,778287280,37.3,2.09,0x0,9008,1500,0
1783806774,818631369,37.3,2.03,0x0,9008,1500,0
1783806779,959172678,37.3,2.05,0x0,9008,1500,0
1783806784,999444336,37.8,2.04,0x0,9008,1500,0
1783806790,140029374,38.9,2.23,0x0,9008,1500,0
1783806795,180308799,37.3,2.02,0x0,9008,1500,0
1783806800,321038685,37.3,2.05,0x0,9008,1500,0
1783806805,361424943,38.4,2.30,0x0,9008,1500,0
1783806810,501961272,37.3,2.06,0x0,9008,1500,0
1783806815,542405953,37.8,2.06,0x0,9008,1500,0
1783806820,682963660,37.8,2.03,0x0,9008,1500,0
1783806825,723500648,37.3,2.06,0x0,9008,1500,0
1783806830,763913659,37.8,2.06,0x0,9008,1500,0
1783806835,808294705,38.9,2.08,0x0,9008,1500,0
1783806840,848615151,37.3,2.03,0x0,9008,1500,0
1783806845,888854474,37.8,2.06,0x0,9008,1500,0
1783806850,929304422,37.3,2.04,0x0,9008,1500,0
1783806855,969570868,38.4,2.06,0x0,9008,1500,0
1783806861,9876285,37.3,2.04,0x0,9008,1500,0
1783806866,50132836,37.3,2.06,0x0,9008,1500,0
1783806871,90382015,37.3,2.03,0x0,9008,1500,0
1783806876,130595355,37.3,2.04,0x0,9008,1500,0
1783806881,170980588,36.7,2.06,0x0,9008,1500,0
1783806886,211502042,37.8,2.03,0x0,9008,1500,0
1783806891,251951162,37.8,2.04,0x0,9008,1500,0
1783806896,292350684,37.3,2.03,0x0,9008,1500,0
1783806901,332653158,37.3,2.05,0x0,9008,1500,0
1783806906,373344368,37.3,2.05,0x0,9008,1500,0
1783806911,413962929,37.8,2.25,0x0,9008,1500,0
1783806916,454475985,37.3,2.03,0x0,9008,1500,0
1783806921,494894827,37.8,2.06,0x0,9008,1500,0
1783806926,535446002,37.3,2.03,0x0,9008,1500,0
1783806931,575823790,37.3,2.04,0x0,9008,1500,0
1783806936,616146203,37.3,2.06,0x0,9008,1500,0
1783806941,656491179,37.8,2.07,0x0,9008,1500,0
1783806946,696804770,37.3,2.07,0x0,9008,1500,0
1783806951,737320135,37.3,2.06,0x0,9008,1500,0
1783806956,777735276,37.3,2.37,0x0,9008,1500,0
1783806961,818133574,37.3,2.23,0x0,9008,1500,0
1783806966,858452306,37.8,2.05,0x0,9008,1500,0
1783806971,899059904,37.8,2.06,0x0,9008,1500,0
1783806976,939384857,37.3,2.08,0x0,9008,1500,0
1783806981,979764728,37.3,2.05,0x0,9008,1500,0
1783806987,20114256,37.3,2.04,0x0,9008,1500,0
1783806992,60402920,37.3,2.05,0x0,9008,1500,0
1783806997,100658548,37.8,2.07,0x0,9008,1500,0
1783807002,140994338,37.3,2.03,0x0,9008,1500,0
1783807007,181266771,38.4,2.06,0x0,9008,1500,0
1783807012,221604284,37.3,2.29,0x0,9008,1500,0
1783807017,261867617,37.3,2.16,0x0,9008,1500,0
1783807022,302200061,38.9,2.03,0x0,9008,1500,0
1783807027,342694203,38.9,2.03,0x0,9008,1500,0
1783807032,383062988,38.9,2.07,0x0,9008,1500,0
1783807037,423417429,38.4,2.03,0x0,9008,1500,0
1783807042,463635692,37.3,2.74,0x0,9008,1500,0
1783807047,503964787,37.8,2.06,0x0,9008,1500,0
1783807052,544311880,37.3,2.07,0x0,9008,1500,0
1783807057,584599727,37.3,2.07,0x0,9008,1500,0
1783807062,624979600,38.4,2.08,0x0,9008,1500,0
1783807067,665291944,38.4,2.08,0x0,9008,1500,0
1783807072,705622345,37.3,2.21,0x0,9008,1500,0
1783807077,745792192,37.8,2.06,0x0,9008,1500,0
1783807082,786100682,37.8,2.06,0x0,9008,1500,0
1783807087,826391350,36.7,2.08,0x0,9008,1500,0
1783807092,866749784,37.3,2.07,0x0,9008,1500,0
1783807097,907078760,38.4,2.06,0x0,9008,1500,0
1783807102,947384443,36.7,2.23,0x0,9008,1500,0
1783807107,987634699,38.4,2.31,0x0,9008,1500,0
1783807113,28017745,36.7,2.07,0x0,9008,1500,0
1783807118,68437358,38.4,2.10,0x0,9008,1500,0
1783807123,108841812,37.3,2.08,0x0,9008,1500,0
1783807128,149193236,37.8,2.08,0x0,9008,1500,0
1783807133,189529050,37.3,2.06,0x0,9008,1500,0
1783807138,229873845,37.3,2.06,0x0,9008,1500,0
1783807143,270176193,37.8,2.09,0x0,9008,1500,0
1783807148,310711808,38.9,2.03,0x0,9008,1500,0
1783807153,351047751,37.3,2.08,0x0,9008,1500,0
1783807158,391318793,38.4,2.05,0x0,9008,1500,0
1783807163,431639542,37.3,2.05,0x0,9008,1500,0
1783807168,471837589,37.3,2.05,0x0,9008,1500,0
1783807173,512111115,38.4,2.07,0x0,9008,1500,0
1783807178,552376433,37.3,2.03,0x0,9008,1500,0
1783807183,592645928,37.3,2.06,0x0,9008,1500,0
1783807188,632960876,37.3,2.06,0x0,9008,1500,0
1783807193,673285960,38.4,2.39,0x0,9008,1500,0
1783807198,713569917,37.3,2.06,0x0,9008,1500,0
1783807203,753857616,37.3,2.06,0x0,9008,1500,0
1783807208,794278589,37.3,2.05,0x0,9008,1500,0
1783807213,834635541,37.3,2.07,0x0,9008,1500,0
1783807218,874973096,37.3,2.04,0x0,9008,1500,0
1783807223,915505529,36.2,2.07,0x0,9008,1500,0
1783807228,955887767,37.8,2.05,0x0,9008,1500,0
1783807233,996348360,37.8,2.12,0x0,9008,1500,0
1783807239,36737771,37.3,2.06,0x0,9008,1500,0
1783807244,77061664,37.3,2.05,0x0,9008,1500,0
1783807249,117396110,37.8,2.72,0x0,9008,1500,0
1783807254,157776512,37.3,2.03,0x0,9008,1500,0
1783807259,198116723,37.3,2.07,0x0,9008,1500,0
1783807264,238533904,38.4,2.03,0x0,9008,1500,0
1783807269,279077071,37.3,2.04,0x0,9008,1500,0
1783807274,319429950,38.9,2.03,0x0,9008,1500,0
1783807279,359644535,38.4,2.06,0x0,9008,1500,0
1783807284,400006119,37.3,2.04,0x0,9008,1500,0
1783807289,440278312,37.8,2.05,0x0,9008,1500,0
1783807294,480644167,37.3,2.08,0x0,9008,1500,0
1783807299,520945626,38.9,2.25,0x0,9008,1500,0
1783807304,561348669,38.4,2.10,0x0,9008,1500,0
1783807309,601879014,37.3,2.02,0x0,9008,1500,0
1783807314,642361347,38.4,2.07,0x0,9008,1500,0
1783807319,682838646,38.4,2.06,0x0,9008,1500,0
1783807324,723284614,37.3,2.05,0x0,9008,1500,0
1783807329,763569194,37.3,2.04,0x0,9008,1500,0
1783807334,803897309,37.8,2.02,0x0,9008,1500,0
1783807339,844223141,38.9,2.05,0x0,9008,1500,0
1783807344,884552060,38.4,2.04,0x0,9008,1500,0
1783807349,924873729,36.7,2.06,0x0,9008,1500,0
1783807354,965259110,37.3,2.09,0x0,9008,1500,0
1783807360,5568276,38.4,2.01,0x0,9008,1500,0
1783807365,45893187,37.8,2.08,0x0,9008,1500,0
1783807370,86433376,38.4,2.05,0x0,9008,1500,0
1783807375,126676125,37.3,2.08,0x0,9008,1500,0
1783807380,167010316,37.8,2.42,0x0,9008,1500,0
1783807385,207386412,37.8,2.18,0x0,9008,1500,0
1783807390,247797632,37.3,2.05,0x0,9008,1500,0
1783807395,288142994,37.8,2.05,0x0,9008,1500,0
1783807400,328579699,39.5,2.07,0x0,9008,1500,0
1783807405,368944710,37.3,2.06,0x0,9008,1500,0
1783807410,409361764,37.8,2.07,0x0,9008,1500,0
1783807415,449636455,37.3,2.05,0x0,9008,1500,0
1783807420,489854150,37.3,2.06,0x0,9008,1500,0
1783807425,530140735,36.7,2.05,0x0,9008,1500,0
1783807430,570424986,36.7,2.05,0x0,9008,1500,0
1783807435,610793958,38.4,2.03,0x0,9008,1500,0
1783807440,651066002,37.3,2.06,0x0,9008,1500,0
1783807445,691341670,38.9,2.01,0x0,9008,1500,0
1783807450,731648740,38.4,2.04,0x0,9008,1500,0
1783807455,771940413,38.4,2.06,0x0,9008,1500,0
1783807460,812351742,38.4,2.04,0x0,9008,1500,0
1783807465,852620876,36.7,2.05,0x0,9008,1500,0
1783807470,892892350,36.7,2.03,0x0,9008,1500,0
1783807475,933168773,37.3,2.05,0x0,9008,1500,0
1783807480,973426532,37.3,2.05,0x0,9008,1500,0
1783807486,13712274,37.3,2.08,0x0,9008,1500,0
1783807491,53929999,37.3,2.02,0x0,9008,1500,0
1783807496,94306591,38.4,2.22,0x0,9008,1500,0
1783807501,134722550,38.4,2.06,0x0,9008,1500,0
1783807506,175054617,38.4,2.05,0x0,9008,1500,0
1783807511,215543065,37.8,2.06,0x0,9008,1500,0
1783807516,256049914,38.4,2.07,0x0,9008,1500,0
1783807521,296420478,36.7,2.04,0x0,9008,1500,0
1783807526,336803514,37.8,2.02,0x0,9008,1500,0
1783807531,377185353,37.3,2.07,0x0,9008,1500,0
1783807536,421570971,37.3,2.26,0x0,9008,1500,0
1783807541,465807170,37.3,2.08,0x0,9008,1500,0
1783807546,505984600,37.3,2.07,0x0,9008,1500,0
1783807551,546307938,37.3,2.06,0x0,9008,1500,0
1783807556,586595666,37.3,2.02,0x0,9008,1500,0
1783807561,626850708,37.3,2.07,0x0,9008,1500,0
1783807566,667081750,37.8,2.08,0x0,9008,1500,0
1783807571,707402565,37.8,2.06,0x0,9008,1500,0
1783807576,747773264,37.3,2.03,0x0,9008,1500,0
1783807581,788066829,37.3,2.05,0x0,9008,1500,0
1783807586,828450868,37.3,2.08,0x0,9008,1500,0
1783807591,868820176,37.8,2.05,0x0,9008,1500,0
1783807596,909143680,37.3,2.07,0x0,9008,1500,0
1783807601,949484248,37.3,2.10,0x0,9008,1500,0
1783807606,989811841,38.4,2.10,0x0,9008,1500,0
1783807612,30077792,37.3,2.05,0x0,9008,1500,0
1783807617,74511059,37.3,2.06,0x0,9008,1500,0
1783807622,114796334,37.3,2.03,0x0,9008,1500,0
1783807627,155135962,37.3,2.07,0x0,9008,1500,0
1783807632,195495778,37.8,2.05,0x0,9008,1500,0
1783807637,235805038,38.9,2.25,0x0,9008,1500,0
1783807642,276111575,37.8,2.07,0x0,9008,1500,0
1783807647,316504962,37.8,2.07,0x0,9008,1500,0
1783807652,356768920,37.3,2.04,0x0,9008,1500,0
1783807657,397057838,37.3,2.09,0x0,9008,1500,0
1783807662,437465546,37.3,2.05,0x0,9008,1500,0
1783807667,477868210,37.8,2.06,0x0,9008,1500,0
1783807672,518285349,37.3,2.04,0x0,9008,1500,0
1783807677,558751164,37.3,2.03,0x0,9008,1500,0
1783807682,599076750,37.8,2.05,0x0,9008,1500,0
1783807687,639496120,37.8,2.06,0x0,9008,1500,0
1783807692,679832591,38.9,2.04,0x0,9008,1500,0
1783807697,724142845,38.4,2.03,0x0,9008,1500,0
1783807702,869440530,38.9,2.09,0x0,9008,1500,0
1783807707,913740796,38.4,2.06,0x0,9008,1500,0
1783807712,954074252,38.4,2.07,0x0,9008,1500,0
1783807717,994387007,38.4,2.40,0x0,9008,1500,0
1783807723,34616747,37.8,2.04,0x0,9008,1500,0
1783807728,175890514,37.3,2.07,0x0,9008,1500,0
1783807733,216136033,37.3,2.05,0x0,9008,1500,0
1783807738,356838272,36.7,2.05,0x0,9008,1500,0
1783807743,397220474,37.8,2.02,0x0,9008,1500,0
1783807748,537716327,38.4,2.02,0x0,9008,1500,0
1783807753,578033135,36.7,2.07,0x0,9008,1500,0
1783807758,618293162,36.7,2.05,0x0,9008,1500,0
1783807763,658592979,37.3,2.05,0x0,9008,1500,0
1783807768,698876586,37.3,2.03,0x0,9008,1500,0
1783807773,739187574,36.7,2.04,0x0,9008,1500,0
1783807778,779502739,37.3,2.06,0x0,9008,1500,0
1783807783,819855117,37.3,2.01,0x0,9008,1500,0
1783807788,860131708,37.8,2.06,0x0,9008,1500,0
1783807793,900464437,37.3,2.06,0x0,9008,1500,0
1783807798,940723321,38.4,2.05,0x0,9008,1500,0
1783807803,981034248,38.9,2.09,0x0,9008,1500,0
1783807809,21333959,37.8,2.08,0x0,9008,1500,0
1783807814,61623415,36.7,2.10,0x0,9008,1500,0
1783807819,101934450,37.8,2.05,0x0,9008,1500,0
1783807824,142184395,37.8,2.07,0x0,9008,1500,0
1783807829,182561805,38.4,2.08,0x0,9008,1500,0
1783807834,222830773,38.4,2.06,0x0,9008,1500,0
1783807839,263236148,39.5,2.07,0x0,9008,1500,0
1783807844,303846299,37.3,2.05,0x0,9008,1500,0
1783807849,344331322,37.3,2.06,0x0,9008,1500,0
1783807854,384632585,37.3,2.09,0x0,9008,1500,0
1783807859,424855885,38.4,2.06,0x0,9008,1500,0
1783807864,465203199,37.8,2.14,0x0,9008,1500,0
1783807869,505543195,37.3,2.09,0x0,9008,1500,0
1783807874,545869335,37.3,2.05,0x0,9008,1500,0
1783807879,586210841,37.3,2.54,0x0,9008,1500,0
1783807884,626541027,38.4,2.03,0x0,9008,1500,0
1783807889,666909688,37.3,2.06,0x0,9008,1500,0
1783807894,707305082,37.8,2.36,0x0,9008,1500,0
1783807899,747634100,37.3,2.07,0x0,9008,1500,0
1783807904,787987386,38.4,2.06,0x0,9008,1500,0
1783807909,828326776,36.7,2.03,0x0,9008,1500,0
1783807914,868658045,36.7,2.33,0x0,9008,1500,0
1783807919,908969619,37.8,2.06,0x0,9008,1500,0
1783807924,949458570,37.3,2.14,0x0,9008,1500,0
1783807929,989890084,37.8,2.06,0x0,9008,1500,0
1783807935,30163958,37.3,2.10,0x0,9008,1500,0
1783807940,70718540,37.3,2.06,0x0,9008,1500,0
1783807945,111017889,37.8,2.12,0x0,9008,1500,0
1783807950,151498111,37.8,2.06,0x0,9008,1500,0
1783807955,191865857,39.5,2.08,0x0,9008,1500,0
1783807960,232192940,38.4,2.03,0x0,9008,1500,0
1783807965,272467157,38.9,2.05,0x0,9008,1500,0
1783807970,312715487,38.4,2.04,0x0,9008,1500,0
1783807975,353075726,38.4,2.03,0x0,9008,1500,0
1783807980,393422355,37.3,2.04,0x0,9008,1500,0
1783807985,433787374,37.8,2.05,0x0,9008,1500,0
1783807990,474107634,37.3,2.04,0x0,9008,1500,0
1783807995,514373024,38.4,2.06,0x0,9008,1500,0
1783808000,554595581,37.3,2.05,0x0,9008,1500,0
1783808005,594957190,37.8,2.07,0x0,9008,1500,0
1783808010,635353890,37.3,2.08,0x0,9008,1500,0
1783808015,675676644,36.7,2.05,0x0,9008,1500,0
1783808020,716249170,37.3,2.06,0x0,9008,1500,0
1783808025,756562010,37.8,2.05,0x0,9008,1500,0
1783808030,796954493,37.8,2.06,0x0,9008,1500,0
1783808035,837432416,38.9,2.23,0x0,9008,1500,0
1783808040,877847167,36.7,2.05,0x0,9008,1500,0
1783808045,918206377,36.7,2.05,0x0,9008,1500,0
1783808050,958559599,36.7,2.02,0x0,9008,1500,0
1783808055,998951592,37.8,2.07,0x0,9008,1500,0
1783808061,39381578,37.3,2.04,0x0,9008,1500,0
1783808066,79813724,36.7,2.25,0x0,9008,1500,0
1783808071,120251120,37.3,2.05,0x0,9008,1500,0
1783808076,160608065,37.8,2.05,0x0,9008,1500,0
1783808081,200955464,38.4,2.06,0x0,9008,1500,0
1783808086,241425371,38.9,2.06,0x0,9008,1500,0
1783808091,281684733,38.4,2.05,0x0,9008,1500,0
1783808096,321993825,37.3,2.03,0x0,9008,1500,0
1783808101,362300185,37.3,2.06,0x0,9008,1500,0
1783808106,402889457,38.4,2.05,0x0,9008,1500,0
1783808111,443326552,37.8,2.04,0x0,9008,1500,0
1783808116,483762099,37.3,2.05,0x0,9008,1500,0
1783808121,524124929,38.4,2.05,0x0,9008,1500,0
1783808126,564442137,37.8,2.05,0x0,9008,1500,0
1783808131,604904460,37.3,2.05,0x0,9008,1500,0
1783808136,645298677,37.3,2.05,0x0,9008,1500,0
1783808141,685649769,36.7,2.15,0x0,9008,1500,0
1783808146,726004106,37.3,2.08,0x0,9008,1500,0
1783808151,766278133,37.3,2.03,0x0,9008,1500,0
1783808156,806688013,37.3,2.10,0x0,9008,1500,0
1783808161,847171470,38.9,2.06,0x0,9008,1500,0
1783808166,887441913,38.4,2.06,0x0,9008,1500,0
1783808171,927815468,36.7,2.05,0x0,9008,1500,0
1783808176,968121008,37.3,2.05,0x0,9008,1500,0
1783808182,8480144,37.3,2.07,0x0,9008,1500,0
1783808187,48848109,37.8,2.07,0x0,9008,1500,0
1783808192,89286677,37.3,2.08,0x0,9008,1500,0
1783808197,129662652,38.9,2.04,0x0,9008,1500,0
1783808202,170003318,37.3,2.10,0x0,9008,1500,0
1783808207,210308609,38.4,2.07,0x0,9008,1500,0
1783808212,250638793,37.8,2.08,0x0,9008,1500,0
1783808217,291048451,37.8,2.06,0x0,9008,1500,0
1783808222,331486091,38.4,2.06,0x0,9008,1500,0
1783808227,371867644,37.3,2.05,0x0,9008,1500,0
1783808232,412200267,36.7,2.24,0x0,9008,1500,0
1783808237,452483837,37.8,2.04,0x0,9008,1500,0
1783808242,492791138,38.9,2.04,0x0,9008,1500,0
1783808247,533026142,38.4,2.05,0x0,9008,1500,0
1783808252,573333706,37.3,2.06,0x0,9008,1500,0
1783808257,613769747,37.3,2.05,0x0,9008,1500,0
1783808262,654028751,38.4,2.07,0x0,9008,1500,0
1783808267,694348539,37.3,2.05,0x0,9008,1500,0
1783808272,734645192,37.3,2.08,0x0,9008,1500,0
1783808277,774989367,36.7,2.04,0x0,9008,1500,0
1783808282,815374068,38.4,2.03,0x0,9008,1500,0
1783808287,855627672,37.3,2.06,0x0,9008,1500,0
1783808292,896187891,36.7,2.03,0x0,9008,1500,0
1783808297,936453099,36.7,2.06,0x0,9008,1500,0
1783808302,976732803,37.3,2.08,0x0,9008,1500,0
1783808308,17213068,37.3,2.07,0x0,9008,1500,0
1783808313,57578783,37.8,2.28,0x0,9008,1500,0
1783808318,98014145,38.4,2.03,0x0,9008,1500,0
1783808323,138285378,37.3,2.03,0x0,9008,1500,0
1783808328,178521175,38.4,2.05,0x0,9008,1500,0
1783808333,218997913,37.3,2.05,0x0,9008,1500,0
1783808338,259437951,37.8,2.10,0x0,9008,1500,0
1783808343,299884273,37.8,2.06,0x0,9008,1500,0
1783808348,344457094,36.7,2.20,0x0,9008,1500,0
1783808353,385063393,37.8,2.08,0x0,9008,1500,0
1783808358,425553104,37.8,2.10,0x0,9008,1500,0
1783808363,465939512,37.3,2.09,0x0,9008,1500,0
1783808368,506298325,37.3,2.06,0x0,9008,1500,0
1783808373,546686088,38.9,2.06,0x0,9008,1500,0
1783808378,587053063,37.3,2.06,0x0,9008,1500,0
1783808383,627443665,37.8,2.04,0x0,9008,1500,0
1783808388,667770453,37.3,2.05,0x0,9008,1500,0
1783808393,708062933,37.8,2.08,0x0,9008,1500,0
